Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","59","Egypt","41","China, mainland","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","425186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","41","China, mainland","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","16699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","214","China, Taiwan Province of","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","50","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","214","China, Taiwan Province of","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","50","Cyprus","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","20","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","54","Denmark","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","23","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","54","Denmark","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","54","Denmark","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","54","Denmark","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","238","Ethiopia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","48","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","2066","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","68","France","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","30","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","79","Germany","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","81","Ghana","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","13","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","84","Greece","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","84","Greece","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","84","Greece","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","401","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","84","Greece","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1992","1992","tonnes","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1993","1993","tonnes","53","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1994","1994","tonnes","40","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1995","1995","tonnes","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1996","1996","tonnes","83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1998","1998","tonnes","517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1999","1999","tonnes","461","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","462","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","660","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","791","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","1239","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","2107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","3219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","114585","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","9291","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","9186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","10868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","23768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","105226","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","49238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","29165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","61402","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","100","India","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","49898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1999","1999","tonnes","148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","180","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","91","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","101","Indonesia","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","102","Iran (Islamic Republic of)","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","22","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","103","Iraq","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","103","Iraq","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","103","Iraq","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1987","1987","tonnes","10165","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1990","1990","tonnes","2442","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1999","1999","tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","30","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","9","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","14","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","50","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","182","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","11","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","44","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","25","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","68","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","138","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2019","2019","tonnes","32","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","106","Italy","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2020","2020","tonnes","127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1990","1990","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","30","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","76","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","110","Japan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","112","Jordan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","1989","1989","tonnes","1486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","112","Jordan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","112","Jordan","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","118","Kuwait","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","18","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","59","Egypt","118","Kuwait","5610","Import Quantity","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
