Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2001","2001","tonnes","3","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2004","2004","tonnes","2749","*","Unofficial figure"
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2005","2005","tonnes","91","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2006","2006","tonnes","7","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2011","2011","tonnes","806","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","13","Bahrain","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","255","Belgium","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2011","2011","tonnes","114428","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2012","2012","tonnes","60250","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2013","2013","tonnes","120303","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2015","2015","tonnes","61791","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2017","2017","tonnes","62430","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","21","Brazil","5610","Import Quantity","15","Wheat","2020","2020","tonnes","62460","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","27","Bulgaria","5610","Import Quantity","15","Wheat","2011","2011","tonnes","9362","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2009","2009","tonnes","1027080","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2010","2010","tonnes","450234","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2011","2011","tonnes","508816","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2012","2012","tonnes","575076","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2013","2013","tonnes","120751","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2014","2014","tonnes","630145","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2015","2015","tonnes","121228","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2016","2016","tonnes","68250","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","33","Canada","5610","Import Quantity","15","Wheat","2017","2017","tonnes","66000","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","41","China, mainland","5610","Import Quantity","15","Wheat","2004","2004","tonnes","2","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2009","2009","tonnes","25890","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2010","2010","tonnes","68612","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2011","2011","tonnes","19249","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2013","2013","tonnes","5872","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2014","2014","tonnes","37997","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2016","2016","tonnes","97158","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","167","Czechia","5610","Import Quantity","15","Wheat","2017","2017","tonnes","118896","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","116","Democratic People's Republic of Korea","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","54","Denmark","5610","Import Quantity","15","Wheat","2005","2005","tonnes","22","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2004","2004","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","59","Egypt","5610","Import Quantity","15","Wheat","2020","2020","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","63","Estonia","5610","Import Quantity","15","Wheat","2016","2016","tonnes","28250","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","63","Estonia","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","63","Estonia","5610","Import Quantity","15","Wheat","2020","2020","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","238","Ethiopia","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","238","Ethiopia","5610","Import Quantity","15","Wheat","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","67","Finland","5610","Import Quantity","15","Wheat","2015","2015","tonnes","57750","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","67","Finland","5610","Import Quantity","15","Wheat","2017","2017","tonnes","56345","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2004","2004","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2013","2013","tonnes","120751","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2014","2014","tonnes","174877","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2017","2017","tonnes","46","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2018","2018","tonnes","191477","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2019","2019","tonnes","11","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","68","France","5610","Import Quantity","15","Wheat","2020","2020","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2000","2000","tonnes","18910","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2010","2010","tonnes","493164","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2011","2011","tonnes","244399","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2012","2012","tonnes","347599","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2013","2013","tonnes","606364","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2014","2014","tonnes","733037","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2015","2015","tonnes","615624","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2016","2016","tonnes","642972","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2017","2017","tonnes","1266693","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2018","2018","tonnes","257434","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2019","2019","tonnes","139850","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","79","Germany","5610","Import Quantity","15","Wheat","2020","2020","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2002","2002","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2003","2003","tonnes","3","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2004","2004","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2005","2005","tonnes","3","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2006","2006","tonnes","5","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2007","2007","tonnes","7","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2013","2013","tonnes","57822","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2015","2015","tonnes","113","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","100","India","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","102","Iran (Islamic Republic of)","5610","Import Quantity","15","Wheat","2001","2001","tonnes","4","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","102","Iran (Islamic Republic of)","5610","Import Quantity","15","Wheat","2004","2004","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","103","Iraq","5610","Import Quantity","15","Wheat","1986","1986","tonnes","285","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","103","Iraq","5610","Import Quantity","15","Wheat","1988","1988","tonnes","383","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2018","2018","tonnes","6","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","106","Italy","5610","Import Quantity","15","Wheat","2019","2019","tonnes","37","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","110","Japan","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","112","Jordan","5610","Import Quantity","15","Wheat","1998","1998","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","112","Jordan","5610","Import Quantity","15","Wheat","2005","2005","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","112","Jordan","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","108","Kazakhstan","5610","Import Quantity","15","Wheat","2010","2010","tonnes","55185","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2002","2002","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2006","2006","tonnes","100","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2007","2007","tonnes","25","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","118","Kuwait","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2009","2009","tonnes","115785","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2010","2010","tonnes","57965","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2011","2011","tonnes","92318","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2013","2013","tonnes","91547","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2016","2016","tonnes","303168","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2017","2017","tonnes","273504","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2018","2018","tonnes","129703","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","119","Latvia","5610","Import Quantity","15","Wheat","2020","2020","tonnes","70100","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2001","2001","tonnes","2","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2005","2005","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2014","2014","tonnes","200","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2015","2015","tonnes","175","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2016","2016","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","121","Lebanon","5610","Import Quantity","15","Wheat","2020","2020","tonnes","2","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2009","2009","tonnes","66500","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2010","2010","tonnes","269197","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2011","2011","tonnes","43220","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2012","2012","tonnes","309864","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2013","2013","tonnes","338991","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2014","2014","tonnes","252027","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2015","2015","tonnes","176468","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2016","2016","tonnes","509799","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2017","2017","tonnes","451067","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2018","2018","tonnes","260521","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2019","2019","tonnes","259583","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","126","Lithuania","5610","Import Quantity","15","Wheat","2020","2020","tonnes","130500","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","131","Malaysia","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","132","Maldives","5610","Import Quantity","15","Wheat","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","132","Maldives","5610","Import Quantity","15","Wheat","2016","2016","tonnes","248","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2001","2001","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2004","2004","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2005","2005","tonnes","2","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2007","2007","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2009","2009","tonnes","55667","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","150","Netherlands","5610","Import Quantity","15","Wheat","2014","2014","tonnes","88826","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","221","Oman","5610","Import Quantity","15","Wheat","2003","2003","tonnes","300","*","Unofficial figure"
"TM","Detailed trade matrix","194","Saudi Arabia","221","Oman","5610","Import Quantity","15","Wheat","2017","2017","tonnes","","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2009","2009","tonnes","10000","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2011","2011","tonnes","55186","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2012","2012","tonnes","125972","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2013","2013","tonnes","188088","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2014","2014","tonnes","943888","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2015","2015","tonnes","310400","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2016","2016","tonnes","842654","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2017","2017","tonnes","486570","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2018","2018","tonnes","64090","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2019","2019","tonnes","66149","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","173","Poland","5610","Import Quantity","15","Wheat","2020","2020","tonnes","448613","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","179","Qatar","5610","Import Quantity","15","Wheat","2006","2006","tonnes","23","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","183","Romania","5610","Import Quantity","15","Wheat","2011","2011","tonnes","49518","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","183","Romania","5610","Import Quantity","15","Wheat","2012","2012","tonnes","57800","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","183","Romania","5610","Import Quantity","15","Wheat","2015","2015","tonnes","116","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","185","Russian Federation","5610","Import Quantity","15","Wheat","2003","2003","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","185","Russian Federation","5610","Import Quantity","15","Wheat","2011","2011","tonnes","92763","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","185","Russian Federation","5610","Import Quantity","15","Wheat","2012","2012","tonnes","32713","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","185","Russian Federation","5610","Import Quantity","15","Wheat","2019","2019","tonnes","50","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","185","Russian Federation","5610","Import Quantity","15","Wheat","2020","2020","tonnes","61700","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","199","Slovakia","5610","Import Quantity","15","Wheat","2010","2010","tonnes","989","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","199","Slovakia","5610","Import Quantity","15","Wheat","2011","2011","tonnes","19249","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","199","Slovakia","5610","Import Quantity","15","Wheat","2013","2013","tonnes","1425","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","199","Slovakia","5610","Import Quantity","15","Wheat","2014","2014","tonnes","6076","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","202","South Africa","5610","Import Quantity","15","Wheat","2000","2000","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","206","Sudan (former)","5610","Import Quantity","15","Wheat","2005","2005","tonnes","1","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","210","Sweden","5610","Import Quantity","15","Wheat","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","210","Sweden","5610","Import Quantity","15","Wheat","2017","2017","tonnes","16577","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2003","2003","tonnes","3","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2004","2004","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","212","Syrian Arab Republic","5610","Import Quantity","15","Wheat","2006","2006","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","1986","1986","tonnes","534","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","1987","1987","tonnes","1194","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2003","2003","tonnes","0","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2004","2004","tonnes","33","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2005","2005","tonnes","108","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2006","2006","tonnes","147","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2007","2007","tonnes","48","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2010","2010","tonnes","274","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2011","2011","tonnes","321","","Official data"
"TM","Detailed trade matrix","194","Saudi Arabia","223","Turkey","5610","Import Quantity","15","Wheat","2013","2013","tonnes","194","","Official data"
